Timestamp,MON1 CL DDM (ｵA),MON1 CL RF (dB),MON1 DS DDM (ｵA),MON1 DS RF (dB),MON1 NF DDM (ｵA),MON1 NF RF (dB),MON1 CLR DDM (ｵA),MON1 CLR RF (dB)
2022-02-10 09:18:42,2.89,0.29,1.16,0.26,-3.18,0.14,3.76,0.31
2022-02-10 09:23:42,2.89,0.31,1.45,0.28,-3.76,0.13,3.76,0.31
2022-02-10 09:28:42,2.89,0.31,1.45,0.28,-4.34,0.13,4.34,0.31
2022-02-10 09:33:43,2.60,0.32,1.45,0.29,-5.21,0.17,4.34,0.31
2022-02-10 09:38:44,2.89,0.32,1.16,0.29,-6.36,0.19,4.34,0.31
2022-02-10 09:43:44,2.60,0.32,1.16,0.29,-7.52,0.22,4.63,0.31
2022-02-10 09:48:45,2.89,0.32,1.45,0.29,-8.68,0.25,4.63,0.30
2022-02-10 09:53:45,2.60,0.34,0.87,0.31,-10.12,0.32,4.05,0.31
2022-02-10 09:58:46,2.31,0.34,1.16,0.31,-10.99,0.36,4.05,0.31
2022-02-10 10:03:46,2.31,0.34,1.45,0.31,-10.70,0.39,4.34,0.31
2022-02-10 10:08:46,2.60,0.34,1.16,0.31,-8.39,0.35,4.34,0.31
2022-02-10 10:13:46,2.60,0.34,1.16,0.31,-7.52,0.32,4.34,0.32
2022-02-10 10:18:46,2.31,0.34,1.16,0.31,-6.65,0.30,4.63,0.32
2022-02-10 10:23:47,2.60,0.34,1.45,0.31,-6.36,0.29,4.63,0.32
2022-02-10 10:28:47,2.60,0.34,1.16,0.31,-6.65,0.29,4.34,0.31
2022-02-10 10:33:48,2.60,0.34,1.16,0.31,-6.36,0.28,4.63,0.31
2022-02-10 10:38:48,2.60,0.34,1.16,0.31,-6.07,0.28,4.63,0.31
2022-02-10 10:43:48,2.60,0.34,1.16,0.30,-6.07,0.27,4.34,0.31
2022-02-10 10:48:49,2.60,0.34,1.16,0.31,-6.07,0.27,4.63,0.32
2022-02-10 10:53:49,2.60,0.34,1.16,0.30,-6.07,0.28,4.92,0.31
2022-02-10 10:58:49,2.89,0.32,1.45,0.29,-5.50,0.26,4.63,0.30
2022-02-10 11:03:50,2.89,0.31,1.45,0.28,-5.50,0.21,4.92,0.29
2022-02-10 11:08:50,2.89,0.30,1.45,0.26,-4.63,0.19,5.21,0.28
2022-02-10 11:13:51,2.89,0.29,1.45,0.26,-4.34,0.18,5.21,0.28
2022-02-10 11:18:51,2.89,0.29,1.45,0.26,-4.34,0.20,5.21,0.28
2022-02-10 11:23:51,2.89,0.29,1.45,0.25,-4.05,0.16,5.21,0.28
2022-02-10 11:28:51,2.60,0.31,1.45,0.28,-3.76,0.17,4.34,0.29
2022-02-10 11:33:52,2.89,0.32,1.16,0.28,-3.47,0.20,4.34,0.30
2022-02-10 11:38:52,2.60,0.32,1.45,0.28,-3.47,0.21,4.63,0.31
2022-02-10 11:43:53,2.89,0.31,1.16,0.28,-3.76,0.21,4.63,0.31
2022-02-10 11:48:53,2.89,0.30,1.16,0.26,-3.47,0.20,4.92,0.29
2022-02-10 11:53:53,2.89,0.29,1.45,0.26,-3.47,0.19,4.92,0.28
2022-02-10 11:58:53,2.60,0.29,1.45,0.25,-3.47,0.18,4.92,0.28
2022-02-10 12:03:53,2.89,0.28,1.74,0.25,-3.47,0.15,4.92,0.27
2022-02-10 12:08:54,2.89,0.28,1.45,0.25,-3.47,0.16,4.92,0.27
2022-02-10 12:13:54,2.60,0.29,1.74,0.26,-3.18,0.15,4.92,0.28
2022-02-10 12:18:54,2.89,0.29,1.16,0.26,-3.18,0.19,4.63,0.28
2022-02-10 12:23:54,2.89,0.29,1.45,0.26,-2.89,0.19,4.63,0.28
2022-02-10 12:28:54,2.89,0.29,1.45,0.26,-2.89,0.19,4.63,0.28
2022-02-10 12:33:54,2.89,0.29,1.45,0.26,-2.89,0.18,4.63,0.28
2022-02-10 12:38:55,2.89,0.28,1.45,0.25,-2.60,0.18,4.92,0.27
2022-02-10 12:43:55,2.89,0.28,1.45,0.24,-2.60,0.14,4.92,0.26
2022-02-10 12:48:55,2.89,0.28,1.45,0.23,-2.60,0.14,5.21,0.26
2022-02-10 12:53:55,2.89,0.27,1.45,0.23,-2.60,0.14,5.21,0.26
2022-02-10 12:58:56,2.89,0.27,1.45,0.23,-2.60,0.14,5.21,0.26
2022-02-10 13:03:56,2.89,0.28,1.16,0.25,-2.60,0.16,4.63,0.27
2022-02-10 13:08:57,2.89,0.30,1.45,0.27,-2.60,0.19,4.34,0.29
2022-02-10 13:13:57,2.89,0.31,1.45,0.28,-2.31,0.20,4.34,0.30
2022-02-10 13:18:57,2.89,0.31,1.45,0.28,-2.60,0.20,4.05,0.30
2022-02-10 13:23:58,2.60,0.31,1.45,0.28,-2.60,0.20,4.34,0.30
2022-02-10 13:28:58,2.60,0.31,1.16,0.28,-2.60,0.20,4.34,0.30
2022-02-10 13:33:58,2.89,0.32,1.45,0.29,-2.60,0.19,4.05,0.32
2022-02-10 13:38:59,3.18,0.35,1.16,0.32,-3.47,0.19,1.45,0.36
2022-02-10 13:43:59,3.18,0.34,1.45,0.31,-4.34,0.22,3.47,0.33
2022-02-10 13:49:00,3.18,0.35,1.45,0.31,-4.63,0.23,3.47,0.33
2022-02-10 13:54:00,2.60,0.35,1.45,0.32,-4.34,0.22,3.76,0.33
2022-02-10 13:59:00,2.89,0.36,1.16,0.32,-3.76,0.20,3.76,0.34
2022-02-10 14:04:00,2.89,0.36,1.16,0.32,-3.47,0.19,3.47,0.34
2022-02-10 14:09:00,2.89,0.36,1.16,0.33,-3.47,0.17,3.18,0.35
2022-02-10 14:14:00,2.89,0.36,1.16,0.34,-3.18,0.16,3.18,0.35
2022-02-10 14:19:01,2.89,0.35,1.16,0.32,-3.18,0.17,2.89,0.34
2022-02-10 14:24:01,2.60,0.35,1.16,0.32,-3.76,0.15,3.18,0.34
2022-02-10 14:29:01,2.60,0.36,0.87,0.33,-4.34,0.22,3.18,0.34
2022-02-10 14:34:02,2.31,0.35,0.87,0.32,-4.63,0.24,3.47,0.33
2022-02-10 14:39:02,2.60,0.35,1.16,0.32,-4.92,0.25,3.76,0.32
2022-02-10 14:44:02,2.60,0.34,1.16,0.31,-4.92,0.24,3.76,0.32
2022-02-10 14:49:02,2.31,0.34,1.16,0.31,-4.63,0.24,3.76,0.32
2022-02-10 14:54:03,2.31,0.34,1.16,0.31,-4.63,0.21,3.76,0.31
2022-02-10 14:59:03,2.60,0.34,0.87,0.31,-4.63,0.22,3.76,0.31
2022-02-10 15:04:03,2.60,0.34,1.45,0.30,-4.63,0.21,4.05,0.31
2022-02-10 15:09:04,2.60,0.34,1.16,0.30,-4.34,0.23,3.76,0.31
2022-02-10 15:14:04,2.60,0.34,1.16,0.30,-4.34,0.23,4.05,0.31
2022-02-10 15:19:04,2.60,0.34,1.16,0.31,-4.34,0.24,4.05,0.31
2022-02-10 15:24:04,2.60,0.34,1.16,0.30,-4.34,0.24,4.05,0.31
2022-02-10 15:29:04,2.31,0.33,1.16,0.30,-4.34,0.23,4.05,0.31
2022-02-10 15:34:05,2.31,0.33,1.16,0.29,-4.34,0.20,4.34,0.30
2022-02-10 15:39:05,2.31,0.32,1.45,0.29,-4.34,0.23,4.34,0.30
2022-02-10 15:44:05,2.60,0.33,1.16,0.29,-4.05,0.23,4.34,0.31
2022-02-10 15:49:06,2.60,0.34,1.16,0.31,-4.34,0.23,4.05,0.31
2022-02-10 15:54:06,2.60,0.34,1.16,0.31,-4.34,0.24,4.05,0.32
2022-02-10 15:59:07,2.31,0.35,1.16,0.31,-4.34,0.24,4.05,0.32
2022-02-10 16:04:07,2.31,0.35,1.16,0.32,-4.34,0.24,3.76,0.32
2022-02-10 16:09:07,2.31,0.35,1.16,0.32,-4.34,0.24,4.05,0.33
2022-02-10 16:14:08,2.60,0.35,1.16,0.32,-4.34,0.23,4.05,0.33
2022-02-10 16:19:08,2.31,0.35,1.16,0.32,-4.34,0.23,4.05,0.33
2022-02-10 16:24:08,2.60,0.35,1.16,0.32,-4.34,0.23,4.05,0.33
2022-02-10 16:29:08,2.60,0.35,1.16,0.32,-4.05,0.25,4.05,0.33
2022-02-10 16:34:09,2.60,0.35,1.16,0.32,-4.05,0.25,4.05,0.33
2022-02-10 16:39:09,2.31,0.35,1.16,0.32,-4.34,0.25,4.05,0.33
2022-02-10 16:44:09,2.60,0.35,1.16,0.32,-4.05,0.25,4.34,0.33
2022-02-10 16:49:09,2.31,0.35,1.16,0.32,-4.05,0.25,4.34,0.33
2022-02-10 16:54:10,2.60,0.35,1.16,0.32,-4.05,0.25,4.05,0.33
2022-02-10 16:59:10,2.60,0.35,1.16,0.32,-4.05,0.25,4.34,0.33
2022-02-10 17:04:11,2.60,0.35,1.16,0.32,-4.34,0.26,4.34,0.33
2022-02-10 17:09:11,2.60,0.35,1.16,0.32,-4.34,0.26,4.05,0.33
2022-02-10 17:14:11,2.60,0.35,1.16,0.32,-4.05,0.26,4.05,0.33
2022-02-10 17:19:11,2.31,0.35,1.16,0.32,-4.05,0.26,4.34,0.33
2022-02-10 17:24:11,2.60,0.35,0.87,0.32,-4.05,0.26,4.34,0.33
2022-02-10 17:29:12,2.60,0.35,1.16,0.32,-3.76,0.26,4.34,0.34
2022-02-10 17:34:12,2.60,0.35,1.16,0.32,-3.76,0.25,4.34,0.34
2022-02-10 17:39:12,2.60,0.35,1.16,0.32,-3.76,0.25,4.34,0.34
2022-02-10 17:44:12,2.60,0.36,1.16,0.33,-3.47,0.26,4.05,0.34
2022-02-10 17:49:13,2.60,0.36,1.16,0.32,-3.18,0.25,4.34,0.34
2022-02-10 17:54:13,2.60,0.36,1.16,0.32,-2.89,0.25,4.05,0.34
2022-02-10 17:59:13,2.60,0.36,1.16,0.33,-2.89,0.25,4.05,0.34
2022-02-10 18:04:13,2.60,0.36,1.16,0.33,-2.89,0.25,4.05,0.34
2022-02-10 18:09:14,2.31,0.36,1.16,0.34,-2.89,0.25,4.34,0.34
2022-02-10 18:14:14,2.60,0.36,1.16,0.34,-2.89,0.25,4.05,0.35
2022-02-10 18:19:15,2.60,0.36,1.16,0.34,-2.60,0.25,4.05,0.35
2022-02-10 18:24:15,2.60,0.36,1.16,0.33,-2.60,0.25,4.05,0.35
2022-02-10 18:29:15,2.60,0.36,1.16,0.32,-2.60,0.25,4.34,0.35
2022-02-10 18:34:15,2.60,0.35,1.16,0.32,-2.60,0.25,4.05,0.35
2022-02-10 18:39:16,2.60,0.35,1.45,0.32,-2.60,0.25,4.05,0.35
2022-02-10 18:44:16,2.60,0.35,1.16,0.32,-2.31,0.25,3.76,0.35
2022-02-10 18:49:16,2.60,0.35,1.16,0.32,-2.31,0.25,4.05,0.35
2022-02-10 18:54:16,2.60,0.35,0.87,0.32,-2.02,0.24,4.34,0.35
2022-02-10 18:59:16,2.60,0.35,1.45,0.32,-2.02,0.24,4.05,0.35
2022-02-10 19:04:17,2.60,0.35,1.16,0.32,-2.02,0.23,4.34,0.35
2022-02-10 19:09:17,2.60,0.36,1.16,0.33,-1.74,0.23,4.05,0.35
2022-02-10 19:14:17,2.60,0.36,1.16,0.33,-1.74,0.23,4.34,0.35
2022-02-10 19:19:18,2.60,0.36,1.45,0.32,-1.74,0.22,4.05,0.35
2022-02-10 19:24:18,2.60,0.36,1.16,0.33,-1.45,0.20,3.47,0.36
2022-02-10 19:29:18,2.31,0.36,1.16,0.33,-1.74,0.22,4.05,0.36
2022-02-10 19:34:18,2.60,0.36,0.87,0.33,-1.74,0.22,3.76,0.36
2022-02-10 19:39:18,2.60,0.36,1.16,0.33,-1.74,0.22,4.05,0.36
2022-02-10 19:44:18,2.60,0.36,1.45,0.33,-1.45,0.21,4.05,0.36
2022-02-10 19:49:19,2.31,0.36,1.45,0.33,-1.45,0.21,3.76,0.36
2022-02-10 19:54:19,2.60,0.36,1.16,0.33,-1.45,0.21,3.76,0.36
2022-02-10 19:59:20,2.60,0.36,1.16,0.33,-1.45,0.21,3.76,0.36
2022-02-10 20:04:19,2.60,0.36,1.16,0.33,-1.45,0.20,3.76,0.36
2022-02-10 20:09:20,2.60,0.36,1.16,0.33,-1.45,0.20,3.76,0.36
2022-02-10 20:14:20,2.60,0.36,1.16,0.33,-1.45,0.20,3.76,0.36
2022-02-10 20:19:20,2.31,0.36,1.16,0.33,-1.45,0.20,4.05,0.36
2022-02-10 20:24:21,2.31,0.36,1.16,0.33,-1.16,0.20,3.76,0.36
2022-02-10 20:29:21,2.60,0.36,0.87,0.34,-1.45,0.19,3.47,0.36
2022-02-10 20:34:21,2.31,0.36,1.45,0.34,-1.16,0.19,3.76,0.36
2022-02-10 20:39:21,2.31,0.36,1.45,0.34,-1.16,0.19,3.76,0.36
2022-02-10 20:44:22,2.60,0.36,1.16,0.34,-1.16,0.19,3.47,0.36
2022-02-10 20:49:22,2.31,0.37,1.16,0.34,-1.16,0.19,4.05,0.37
2022-02-10 20:54:22,2.31,0.37,1.16,0.34,-1.16,0.19,3.76,0.37
2022-02-10 20:59:22,2.60,0.36,1.16,0.34,-0.87,0.18,3.76,0.37
2022-02-10 21:04:23,2.60,0.36,1.16,0.34,-1.16,0.18,3.76,0.37
2022-02-10 21:09:23,2.31,0.37,1.16,0.34,-0.87,0.18,3.76,0.37
2022-02-10 21:14:23,2.31,0.37,1.16,0.34,-0.87,0.18,3.76,0.37
2022-02-10 21:19:24,2.60,0.37,0.87,0.34,-0.87,0.18,3.47,0.38
2022-02-10 21:24:24,2.60,0.37,1.16,0.34,-0.87,0.17,3.47,0.38
2022-02-10 21:29:25,2.60,0.37,1.16,0.34,-0.87,0.17,3.47,0.38
2022-02-10 21:34:25,2.31,0.37,0.87,0.34,-0.87,0.17,3.47,0.38
2022-02-10 21:39:25,2.31,0.38,1.16,0.35,-0.58,0.17,3.47,0.38
2022-02-10 21:44:25,2.31,0.38,0.87,0.35,-0.87,0.17,3.47,0.38
2022-02-10 21:49:26,2.60,0.38,1.16,0.35,-0.87,0.17,3.18,0.38
2022-02-10 21:54:26,2.31,0.38,0.87,0.35,-0.87,0.17,3.47,0.38
2022-02-10 21:59:26,2.31,0.38,1.16,0.35,-0.87,0.16,3.47,0.38
2022-02-10 22:04:27,2.31,0.38,1.16,0.35,-0.58,0.16,3.47,0.38
2022-02-10 22:09:27,2.60,0.38,1.16,0.35,-0.58,0.16,3.18,0.38
2022-02-10 22:14:28,2.31,0.38,1.16,0.35,-0.58,0.16,3.47,0.38
2022-02-10 22:19:28,2.31,0.38,1.16,0.35,-0.58,0.15,3.47,0.38
2022-02-10 22:24:28,2.31,0.38,1.16,0.35,-0.58,0.15,3.47,0.39
2022-02-10 22:29:28,2.60,0.38,1.16,0.35,-0.29,0.15,3.47,0.39
2022-02-10 22:34:28,2.31,0.38,1.16,0.35,-0.58,0.14,3.47,0.39
2022-02-10 22:39:28,2.31,0.38,1.16,0.35,-0.58,0.14,3.76,0.39
2022-02-10 22:44:28,2.60,0.38,1.16,0.35,-0.29,0.14,3.47,0.39
2022-02-10 22:49:29,2.60,0.38,1.16,0.35,-0.58,0.14,3.18,0.39
2022-02-10 22:54:29,2.60,0.38,1.16,0.35,-0.29,0.14,3.18,0.39
2022-02-10 22:59:30,2.60,0.38,1.16,0.35,-0.29,0.14,3.18,0.39
2022-02-10 23:04:30,2.60,0.38,0.87,0.35,-0.29,0.13,3.18,0.39
2022-02-10 23:09:31,2.60,0.38,1.45,0.35,-0.29,0.13,3.18,0.39
2022-02-10 23:14:31,2.31,0.38,1.16,0.35,-0.29,0.13,3.18,0.39
2022-02-10 23:19:31,2.60,0.38,1.16,0.35,-0.29,0.13,3.18,0.39
2022-02-10 23:24:32,2.60,0.38,1.16,0.35,-0.29,0.13,3.18,0.39
2022-02-10 23:29:32,2.31,0.38,1.16,0.35,-0.29,0.13,3.47,0.39
2022-02-10 23:34:32,2.60,0.38,1.16,0.35,-0.29,0.12,3.18,0.39
2022-02-10 23:39:33,2.60,0.38,0.87,0.35,-0.29,0.12,3.18,0.40
2022-02-10 23:44:33,2.31,0.38,0.87,0.35,-0.29,0.12,3.47,0.40
2022-02-10 23:49:33,2.31,0.38,0.87,0.35,-0.29,0.12,3.18,0.40
2022-02-10 23:54:34,2.31,0.38,1.16,0.35,-0.29,0.11,3.18,0.40
2022-02-10 23:59:33,2.31,0.38,1.16,0.35,-0.29,0.11,3.47,0.40
2022-02-11 00:04:34,2.60,0.38,1.16,0.36,0.00,0.11,3.18,0.40
2022-02-11 00:09:35,2.60,0.38,0.87,0.35,0.00,0.11,3.18,0.40
2022-02-11 00:14:35,2.31,0.38,1.16,0.36,-0.29,0.11,3.18,0.40
2022-02-11 00:19:35,2.60,0.38,1.16,0.35,0.00,0.10,3.18,0.40
2022-02-11 00:24:36,2.60,0.38,1.16,0.36,0.00,0.10,3.18,0.40
2022-02-11 00:29:36,2.31,0.38,1.16,0.36,0.00,0.10,3.18,0.41
2022-02-11 00:34:37,2.31,0.39,1.16,0.36,0.00,0.10,3.18,0.41
2022-02-11 00:39:37,2.60,0.38,1.16,0.36,0.00,0.10,2.89,0.41
2022-02-11 00:44:37,2.60,0.39,0.87,0.36,0.00,0.10,2.89,0.41
2022-02-11 00:49:37,2.31,0.39,1.16,0.36,0.00,0.10,3.18,0.41
2022-02-11 00:54:38,2.31,0.39,1.16,0.36,0.00,0.09,3.18,0.41
2022-02-11 00:59:38,2.31,0.39,1.16,0.36,0.00,0.09,3.18,0.41
2022-02-11 01:04:39,2.31,0.39,1.16,0.36,0.00,0.09,3.18,0.41
2022-02-11 01:09:39,2.31,0.39,1.16,0.36,0.29,0.08,3.18,0.41
2022-02-11 01:14:39,2.60,0.39,0.87,0.36,-0.29,0.08,3.18,0.41
2022-02-11 01:19:40,2.60,0.39,1.16,0.36,-0.29,0.08,3.18,0.41
2022-02-11 01:24:40,2.60,0.38,0.87,0.35,0.00,0.07,3.18,0.40
2022-02-11 01:29:40,2.60,0.38,1.16,0.35,0.00,0.07,3.18,0.40
2022-02-11 01:34:41,2.60,0.38,1.16,0.35,0.00,0.07,3.18,0.40
2022-02-11 01:39:41,2.31,0.38,1.16,0.35,0.00,0.07,3.47,0.39
2022-02-11 01:44:41,2.60,0.38,0.87,0.35,-0.29,0.07,3.18,0.40
2022-02-11 01:49:42,2.60,0.38,1.16,0.35,-0.29,0.07,3.18,0.40
2022-02-11 01:54:42,2.31,0.38,1.16,0.35,0.00,0.07,3.18,0.40
2022-02-11 01:59:43,2.31,0.38,1.45,0.35,0.00,0.07,3.18,0.40
2022-02-11 02:04:43,2.31,0.38,0.87,0.35,-0.29,0.07,3.18,0.40
2022-02-11 02:09:43,2.31,0.38,0.87,0.35,-0.29,0.07,3.18,0.40
2022-02-11 02:14:43,2.31,0.38,1.16,0.35,0.00,0.06,3.18,0.40
2022-02-11 02:19:44,2.31,0.38,1.16,0.35,-0.29,0.06,3.47,0.40
2022-02-11 02:24:44,2.60,0.38,1.16,0.35,-0.29,0.06,3.18,0.40
2022-02-11 02:29:44,2.60,0.38,1.16,0.35,0.00,0.06,3.18,0.40
2022-02-11 02:34:45,2.31,0.38,0.87,0.35,-0.29,0.06,3.47,0.40
2022-02-11 02:39:45,2.31,0.38,1.16,0.35,-0.29,0.06,3.18,0.40
2022-02-11 02:44:46,2.60,0.38,1.16,0.35,-0.29,0.06,3.18,0.41
2022-02-11 02:49:47,2.31,0.38,1.16,0.35,-0.29,0.06,3.18,0.41
2022-02-11 02:54:47,2.60,0.38,0.87,0.35,-0.29,0.06,3.18,0.41
2022-02-11 02:59:47,2.60,0.38,1.16,0.35,0.00,0.06,3.18,0.41
2022-02-11 03:04:47,2.60,0.38,0.87,0.35,-0.29,0.06,3.18,0.41
2022-02-11 03:09:48,2.31,0.38,0.87,0.35,-0.29,0.06,3.18,0.41
2022-02-11 03:14:48,2.31,0.38,0.87,0.35,-0.29,0.05,3.18,0.41
2022-02-11 03:19:48,2.31,0.38,0.87,0.35,-0.58,0.06,3.18,0.41
2022-02-11 03:24:48,2.31,0.38,1.16,0.35,-0.29,0.06,2.89,0.41
2022-02-11 03:29:48,2.31,0.38,1.16,0.36,-0.29,0.06,3.18,0.41
2022-02-11 03:34:49,2.31,0.39,0.87,0.36,-0.29,0.06,2.89,0.41
2022-02-11 03:39:49,2.60,0.39,0.87,0.36,-0.29,0.06,2.89,0.41
2022-02-11 03:44:50,2.31,0.39,1.16,0.36,-0.29,0.06,3.18,0.41
2022-02-11 03:49:50,2.31,0.39,1.16,0.36,-0.29,0.05,2.89,0.41
2022-02-11 03:54:50,2.31,0.39,0.87,0.36,-0.58,0.05,2.89,0.41
2022-02-11 03:59:51,2.31,0.39,1.16,0.36,-0.29,0.05,3.18,0.41
2022-02-11 04:04:51,2.60,0.38,0.87,0.36,-0.29,0.05,2.89,0.41
2022-02-11 04:09:51,2.31,0.38,1.16,0.36,-0.29,0.05,3.18,0.41
2022-02-11 04:14:52,2.60,0.38,0.87,0.36,-0.29,0.05,2.89,0.41
2022-02-11 04:19:52,2.31,0.39,1.16,0.36,-0.58,0.05,3.18,0.41
2022-02-11 04:24:52,2.31,0.39,0.87,0.36,-0.29,0.05,2.89,0.41
2022-02-11 04:29:53,2.31,0.39,0.87,0.36,-0.58,0.05,3.18,0.41
2022-02-11 04:34:53,2.60,0.39,0.87,0.36,-0.58,0.05,2.89,0.42
2022-02-11 04:39:54,2.31,0.39,1.16,0.37,-0.58,0.05,3.18,0.42
2022-02-11 04:44:54,2.31,0.40,0.87,0.37,-0.58,0.05,2.89,0.42
2022-02-11 04:49:54,2.31,0.40,0.87,0.37,-0.58,0.05,3.18,0.42
2022-02-11 04:54:55,2.31,0.39,1.16,0.37,-0.58,0.05,3.18,0.42
2022-02-11 04:59:55,2.31,0.40,1.16,0.37,-0.58,0.05,3.18,0.42
2022-02-11 05:04:55,2.31,0.39,0.87,0.36,-0.58,0.04,3.47,0.42
2022-02-11 05:09:55,2.02,0.39,1.16,0.36,-0.58,0.03,3.18,0.41
2022-02-11 05:14:55,2.31,0.40,0.87,0.37,-0.87,0.04,2.89,0.42
2022-02-11 05:19:55,2.31,0.40,0.87,0.37,-0.87,0.05,3.18,0.42
2022-02-11 05:24:56,2.60,0.40,0.58,0.38,-0.87,0.05,2.89,0.42
2022-02-11 05:29:56,2.31,0.40,1.16,0.38,-0.58,0.04,3.18,0.42
2022-02-11 05:34:57,2.31,0.40,0.87,0.38,-0.87,0.04,2.89,0.42
2022-02-11 05:39:57,2.02,0.41,0.87,0.38,-1.16,0.04,3.18,0.42
2022-02-11 05:44:57,2.31,0.41,0.87,0.38,-0.87,0.04,2.89,0.42
2022-02-11 05:49:58,2.31,0.41,0.87,0.38,-1.16,0.04,3.18,0.42
2022-02-11 05:54:58,2.31,0.41,1.16,0.38,-1.16,0.04,2.89,0.43
2022-02-11 05:59:58,2.31,0.41,0.87,0.38,-1.16,0.04,2.89,0.43
2022-02-11 06:04:58,2.31,0.41,1.16,0.38,-1.16,0.05,3.18,0.43
2022-02-11 06:09:59,2.31,0.41,0.87,0.38,-1.16,0.05,2.89,0.43
2022-02-11 06:14:59,2.02,0.41,0.87,0.38,-1.45,0.04,3.18,0.43
2022-02-11 06:20:00,2.02,0.41,0.87,0.38,-1.45,0.03,3.18,0.42
2022-02-11 06:25:00,2.02,0.41,0.87,0.38,-1.74,0.04,3.18,0.43
2022-02-11 06:30:00,2.31,0.41,0.87,0.38,-1.45,0.05,2.89,0.43
2022-02-11 06:35:01,2.31,0.41,1.16,0.38,-1.74,0.05,2.89,0.43
2022-02-11 06:40:01,2.02,0.41,0.87,0.38,-1.74,0.05,3.18,0.43
2022-02-11 06:45:02,2.02,0.41,0.87,0.38,-2.02,0.05,2.89,0.43
2022-02-11 06:50:02,2.02,0.41,1.16,0.39,-2.02,0.05,3.18,0.43
2022-02-11 06:55:02,2.02,0.41,1.16,0.39,-2.02,0.05,3.18,0.43
2022-02-11 07:00:02,2.02,0.41,1.16,0.39,-2.02,0.05,3.18,0.43
2022-02-11 07:05:02,2.31,0.42,0.87,0.39,-2.02,0.05,3.18,0.44
2022-02-11 07:10:03,2.02,0.42,1.16,0.39,-2.31,0.05,3.18,0.44
2022-02-11 07:15:03,2.02,0.42,1.16,0.39,-2.31,0.05,3.18,0.44
2022-02-11 07:20:03,2.31,0.41,0.87,0.39,-2.31,0.05,2.89,0.43
2022-02-11 07:25:04,2.02,0.41,0.87,0.38,-2.60,0.05,3.18,0.43
2022-02-11 07:30:04,2.31,0.42,0.87,0.39,-2.89,0.05,2.89,0.43
2022-02-11 07:35:04,2.31,0.42,1.16,0.39,-2.89,0.05,2.89,0.44
2022-02-11 07:40:04,2.31,0.42,0.87,0.39,-2.89,0.05,3.18,0.44
2022-02-11 07:45:05,2.02,0.41,0.87,0.39,-3.18,0.05,3.18,0.43
2022-02-11 07:50:05,2.31,0.41,0.87,0.39,-3.18,0.05,3.18,0.43
2022-02-11 07:55:06,2.02,0.41,1.16,0.38,-3.18,0.05,3.18,0.43
2022-02-11 08:00:06,2.02,0.41,1.16,0.38,-3.47,0.03,3.76,0.43
2022-02-11 08:05:06,2.02,0.41,1.16,0.38,-3.47,0.03,3.47,0.42
2022-02-11 08:10:07,2.31,0.40,1.16,0.37,-3.47,0.05,3.47,0.42
2022-02-11 08:15:07,2.02,0.41,0.87,0.37,-3.76,0.05,3.76,0.42
2022-02-11 08:20:07,2.02,0.40,1.16,0.37,-3.76,0.05,3.47,0.42
2022-02-11 08:25:08,2.02,0.40,0.87,0.37,-4.05,0.04,3.47,0.42
2022-02-11 08:30:08,2.02,0.39,0.87,0.36,-4.05,0.05,3.47,0.42
2022-02-11 08:35:09,2.02,0.39,1.16,0.36,-4.34,0.05,3.18,0.41
2022-02-11 08:40:09,2.02,0.38,1.16,0.35,-4.34,0.03,3.47,0.40
2022-02-11 08:45:09,2.02,0.38,0.58,0.35,-4.63,0.04,3.47,0.40
2022-02-11 08:50:10,2.02,0.37,1.16,0.34,-4.63,0.02,3.47,0.39
2022-02-11 08:55:10,2.31,0.36,0.87,0.34,-4.63,0.02,3.76,0.39
2022-02-11 09:00:10,2.60,0.36,1.16,0.34,-4.63,0.05,3.47,0.39
2022-02-11 09:05:10,2.31,0.36,1.16,0.34,-4.92,0.05,3.76,0.39
2022-02-11 09:10:11,2.31,0.36,1.16,0.33,-5.21,0.05,4.05,0.38
2022-02-11 09:15:11,2.60,0.36,1.16,0.33,-5.21,0.05,3.76,0.38
2022-02-11 09:20:11,2.31,0.36,1.16,0.33,-5.21,0.05,3.76,0.38
2022-02-11 09:25:11,2.31,0.36,1.16,0.33,-4.92,0.06,3.76,0.38
2022-02-11 09:30:12,2.31,0.36,1.16,0.33,-4.92,0.06,3.47,0.38
2022-02-11 09:35:12,2.02,0.37,0.87,0.35,-5.21,0.06,2.89,0.39
2022-02-11 09:40:12,2.02,0.37,0.87,0.35,-5.50,0.06,2.89,0.39
2022-02-11 09:45:12,2.02,0.37,0.87,0.35,-5.21,0.05,2.60,0.39
2022-02-11 09:50:12,2.02,0.36,0.87,0.34,-5.21,0.04,3.18,0.39
2022-02-11 09:55:13,2.31,0.36,0.87,0.34,-5.50,0.04,2.89,0.39
2022-02-11 10:00:14,2.31,0.36,0.29,0.34,-5.78,0.04,2.89,0.39
2022-02-11 10:05:14,2.31,0.36,0.87,0.34,-6.07,0.04,3.18,0.38
2022-02-11 10:10:14,2.31,0.36,0.87,0.33,-6.36,0.07,3.18,0.38
2022-02-11 10:15:14,2.31,0.36,0.87,0.33,-6.94,0.08,3.18,0.38
2022-02-11 10:20:14,2.31,0.35,0.58,0.32,-6.94,0.08,3.18,0.38
2022-02-11 10:25:14,2.31,0.35,0.87,0.32,-6.94,0.09,3.18,0.38
