Timestamp,MON1 CL DDM (?A),Status,MON1 CL SDM (%),Status,MON1 CL RF (V),Status,MON1 DS DDM (?A),Status,MON1 DS SDM (%),Status,MON1 DS RF (V),Status,MON1 NF DDM (?A),Status,MON1 NF SDM (%),Status,MON1 NF RF (V),Status,MON1 CLR DDM (?A),Status,MON1 CLR SDM (%),Status,MON1 CLR RF (V),Status,MON1 DIFF FREQ (kHz),Status,MON1 TEST DDM (?A),Status,MON1 TEST SDM (%),Status,MON1 TEST RF (V),Status,MON1 SELF TEST (),Status,MON2 CL DDM (?A),Status,MON2 CL SDM (%),Status,MON2 CL RF (V),Status,MON2 DS DDM (?A),Status,MON2 DS SDM (%),Status,MON2 DS RF (V),Status,MON2 NF DDM (?A),Status,MON2 NF SDM (%),Status,MON2 NF RF (V),Status,MON2 CLR DDM (?A),Status,MON2 CLR SDM (%),Status,MON2 CLR RF (V),Status,MON2 DIFF FREQ (kHz),Status,MON2 TEST DDM (?A),Status,MON2 TEST SDM (%),Status,MON2 TEST RF (V),Status,MON2 SELF TEST (),Status
"2022-02-11 01:39:22,4"," 0,00", ,"80,17", ," 3,13", ,"-1,45", ,"80,21", ," 3,13", ,"-12,15", ,"80,14", ," 3,15", ,"-1,74", ,"79,30", ," 3,12", ,"15,00", ,"-61,03",a,"53,69",a," 1,53",a," 0,00", ,"-0,29", ,"80,38", ," 3,15", ,"-1,16", ,"80,28", ," 3,10", ,"-12,44", ,"80,21", ," 3,12", ,"-2,02", ,"79,36", ," 3,09", ,"15,00", ,"-60,74",a,"54,16",a," 1,53",a," 0,00", 
"2022-02-11 01:44:23,0"," 0,00", ,"80,17", ," 3,13", ,"-1,45", ,"80,21", ," 3,13", ,"-12,44", ,"80,11", ," 3,15", ,"-1,74", ,"79,30", ," 3,12", ,"15,00", ,"-61,03",a,"53,72",a," 1,53",a," 0,00", ,"-0,29", ,"80,38", ," 3,15", ,"-1,16", ,"80,31", ," 3,10", ,"-12,44", ,"80,24", ," 3,12", ,"-2,02", ,"79,36", ," 3,09", ,"15,00", ,"-61,03",a,"54,16",a," 1,53",a," 0,00", 
"2022-02-11 01:49:22,9"," 0,00", ,"80,21", ," 3,13", ,"-1,16", ,"80,24", ," 3,13", ,"-12,15", ,"80,14", ," 3,15", ,"-1,74", ,"79,33", ," 3,12", ,"15,04", ," 0,00", ,"80,04", ," 3,05", ," 0,00", ,"-0,29", ,"80,41", ," 3,15", ,"-1,16", ,"80,28", ," 3,10", ,"-12,44", ,"80,21", ," 3,12", ,"-2,02", ,"79,40", ," 3,09", ,"15,00", ,"-2,89", ,"77,54", ," 2,67", ," 0,00", 
"2022-02-11 01:54:23,5"," 0,00", ,"80,21", ," 3,13", ,"-1,45", ,"80,21", ," 3,13", ,"-12,15", ,"80,14", ," 3,15", ,"-1,45", ,"79,33", ," 3,12", ,"15,00", ," 0,00", ,"80,04", ," 3,05", ," 0,00", ,"-0,29", ,"80,41", ," 3,15", ,"-1,16", ,"80,28", ," 3,10", ,"-12,44", ,"80,21", ," 3,12", ,"-2,02", ,"79,40", ," 3,09", ,"15,00", ," 0,00", ,"80,24", ," 3,05", ," 0,00", 
"2022-02-11 01:59:23,6"," 0,00", ,"80,21", ," 3,13", ,"-1,45", ,"80,21", ," 3,13", ,"-12,15", ,"80,14", ," 3,15", ,"-1,74", ,"79,30", ," 3,12", ,"15,00", ," 0,00", ,"80,07", ," 3,05", ," 0,00", ,"-0,29", ,"80,41", ," 3,15", ,"-0,87", ,"80,28", ," 3,10", ,"-12,44", ,"80,21", ," 3,12", ,"-2,02", ,"79,40", ," 3,09", ,"15,02", ," 0,00", ,"80,24", ," 3,05", ," 0,00", 
"2022-02-11 02:04:24,2"," 0,00", ,"80,21", ," 3,13", ,"-1,45", ,"80,24", ," 3,13", ,"-12,15", ,"80,14", ," 3,15", ,"-1,74", ,"79,30", ," 3,12", ,"15,06", ," 0,00", ,"80,04", ," 3,05", ," 0,00", ,"-0,29", ,"80,41", ," 3,15", ,"-1,16", ,"80,28", ," 3,10", ,"-12,44", ,"80,21", ," 3,12", ,"-2,02", ,"79,40", ," 3,09", ,"15,00", ," 0,00", ,"80,24", ," 3,05", ," 0,00", 
"2022-02-11 02:09:24,6"," 0,00", ,"80,17", ," 3,13", ,"-1,45", ,"80,21", ," 3,13", ,"-12,15", ,"80,14", ," 3,15", ,"-1,74", ,"79,30", ," 3,12", ,"15,02", ,"-61,03",a,"53,72",a," 1,53",a," 0,00", ,"-0,29", ,"80,41", ," 3,15", ,"-1,16", ,"80,28", ," 3,10", ,"-12,44", ,"80,21", ," 3,12", ,"-2,02", ,"79,36", ," 3,09", ,"15,00", ,"-61,03",a,"54,16",a," 1,53",a," 0,00", 
"2022-02-11 02:14:24,7"," 0,00", ,"80,21", ," 3,13", ,"-1,45", ,"80,21", ," 3,13", ,"-12,15", ,"80,14", ," 3,15", ,"-1,74", ,"79,30", ," 3,12", ,"15,00", ,"-61,03",a,"53,72",a," 1,53",a," 0,00", ,"-0,29", ,"80,38", ," 3,15", ,"-1,16", ,"80,28", ," 3,10", ,"-12,44", ,"80,21", ," 3,12", ,"-2,02", ,"79,40", ," 3,09", ,"15,00", ,"-61,03",a,"54,16",a," 1,53",a," 0,00", 
"2022-02-11 02:19:25,1"," 0,00", ,"80,21", ," 3,13", ,"-1,45", ,"80,21", ," 3,13", ,"-12,15", ,"80,14", ," 3,15", ,"-1,45", ,"79,30", ," 3,12", ,"15,02", ," 0,00", ,"80,04", ," 3,05", ," 0,00", ,"-0,29", ,"80,41", ," 3,15", ,"-0,87", ,"80,28", ," 3,10", ,"-12,44", ,"80,21", ," 3,12", ,"-2,02", ,"79,40", ," 3,09", ,"14,98", ," 0,29", ,"80,24", ," 3,05", ," 0,00", 
"2022-02-11 02:24:25,5","-0,29", ,"80,17", ," 3,13", ,"-1,45", ,"80,21", ," 3,13", ,"-12,44", ,"80,11", ," 3,15", ,"-1,45", ,"79,33", ," 3,11", ,"15,04", ,"-61,03",a,"53,69",a," 1,53",a," 0,00", ,"-0,58", ,"80,41", ," 3,15", ,"-1,16", ,"80,28", ," 3,10", ,"-12,44", ,"80,21", ," 3,13", ,"-2,02", ,"79,40", ," 3,09", ,"15,00", ,"-60,74",a,"54,16",a," 1,53",a," 0,00", 
"2022-02-11 02:29:26,1"," 0,00", ,"80,21", ," 3,13", ,"-1,45", ,"80,17", ," 3,13", ,"-12,44", ,"80,14", ," 3,15", ,"-1,74", ,"79,30", ," 3,12", ,"15,04", ,"-37,89",a,"66,58", ," 1,86",a," 0,00", ,"-0,29", ,"80,41", ," 3,15", ,"-1,16", ,"80,28", ," 3,10", ,"-12,44", ,"80,24", ," 3,13", ,"-2,02", ,"79,36", ," 3,09", ,"15,00", ,"-37,89",a,"60,06",a," 1,53",a," 0,00", 
"2022-02-11 02:34:26,8","-0,58", ,"80,21", ," 3,13", ,"-1,45", ,"80,24", ," 3,13", ,"-12,44", ,"80,11", ," 3,15", ,"-1,45", ,"79,30", ," 3,10", ,"15,04", ," 0,00", ,"80,04", ," 3,05", ," 0,00", ,"-0,87", ,"80,41", ," 3,15", ,"-1,16", ,"80,31", ," 3,10", ,"-12,44", ,"80,21", ," 3,13", ,"-1,74", ,"79,36", ," 3,08", ,"15,00", ," 0,00", ,"80,24", ," 3,05", ," 0,00", 
"2022-02-11 02:39:27,2","-0,29", ,"80,17", ," 3,13", ,"-1,45", ,"80,21", ," 3,13", ,"-12,44", ,"80,11", ," 3,15", ,"-1,45", ,"79,30", ," 3,11", ,"15,02", ,"-61,03",a,"53,72",a," 1,53",a," 0,00", ,"-0,29", ,"80,38", ," 3,15", ,"-1,16", ,"80,28", ," 3,10", ,"-12,44", ,"80,21", ," 3,13", ,"-2,02", ,"79,36", ," 3,09", ,"15,00", ,"-61,03",a,"54,16",a," 1,53",a," 0,00", 
"2022-02-11 02:44:27,3"," 0,00", ,"80,17", ," 3,13", ,"-1,45", ,"80,21", ," 3,13", ,"-12,15", ,"80,11", ," 3,15", ,"-1,45", ,"79,33", ," 3,12", ,"15,02", ,"-61,03",a,"53,69",a," 1,57",a," 0,00", ,"-0,29", ,"80,38", ," 3,15", ,"-1,16", ,"80,28", ," 3,10", ,"-12,44", ,"80,21", ," 3,12", ,"-1,74", ,"79,40", ," 3,09", ,"15,00", ,"-67,39",a,"54,87",a," 2,01", ," 0,00", 
"2022-02-11 02:49:27,7"," 0,00", ,"80,21", ," 3,13", ,"-1,45", ,"80,21", ," 3,13", ,"-12,15", ,"80,11", ," 3,15", ,"-1,74", ,"79,33", ," 3,12", ,"15,04", ," 0,29", ,"80,04", ," 3,05", ," 0,00", ,"-0,29", ,"80,41", ," 3,15", ,"-1,16", ,"80,31", ," 3,10", ,"-12,44", ,"80,21", ," 3,13", ,"-2,02", ,"79,40", ," 3,09", ,"15,00", ,"-1,74", ,"79,97", ," 2,96", ," 0,00", 
"2022-02-11 02:54:28,3"," 0,00", ,"80,21", ," 3,13", ,"-1,45", ,"80,21", ," 3,13", ,"-12,44", ,"80,11", ," 3,15", ,"-1,74", ,"79,30", ," 3,12", ,"15,04", ," 0,00", ,"80,04", ," 3,05", ," 0,00", ,"-0,29", ,"80,41", ," 3,15", ,"-1,16", ,"80,28", ," 3,10", ,"-12,44", ,"80,21", ," 3,12", ,"-2,02", ,"79,40", ," 3,09", ,"15,02", ," 0,00", ,"80,24", ," 3,05", ," 0,00", 
"2022-02-11 02:59:28,8"," 0,00", ,"80,21", ," 3,13", ,"-1,45", ,"80,21", ," 3,13", ,"-12,44", ,"80,14", ," 3,15", ,"-1,74", ,"79,33", ," 3,12", ,"15,02", ,"-61,32",a,"53,72",a," 1,53",a," 0,00", ," 0,00", ,"80,41", ," 3,15", ,"-1,16", ,"80,31", ," 3,10", ,"-12,44", ,"80,21", ," 3,12", ,"-2,02", ,"79,40", ," 3,09", ,"15,00", ,"-61,03",a,"54,16",a," 1,53",a," 0,00", 
"2022-02-11 03:04:28,9"," 0,00", ,"80,21", ," 3,13", ,"-1,45", ,"80,21", ," 3,13", ,"-12,44", ,"80,14", ," 3,15", ,"-1,74", ,"79,30", ," 3,12", ,"15,02", ,"-61,03",a,"53,69",a," 1,53",a," 0,00", ," 0,00", ,"80,38", ," 3,15", ,"-1,16", ,"80,31", ," 3,10", ,"-12,44", ,"80,21", ," 3,13", ,"-2,02", ,"79,36", ," 3,09", ,"15,00", ,"-61,03",a,"54,12",a," 1,53",a," 0,00", 
"2022-02-11 03:09:29,2"," 0,00", ,"80,21", ," 3,13", ,"-1,45", ,"80,21", ," 3,13", ,"-12,44", ,"80,14", ," 3,15", ,"-1,74", ,"79,30", ," 3,12", ,"15,02", ," 0,29", ,"80,04", ," 3,05", ," 0,00", ,"-0,29", ,"80,41", ," 3,15", ,"-1,16", ,"80,31", ," 3,10", ,"-12,44", ,"80,21", ," 3,13", ,"-2,02", ,"79,36", ," 3,09", ,"15,00", ," 0,00", ,"80,24", ," 3,05", ," 0,00", 
"2022-02-11 03:14:29,9"," 0,00", ,"80,21", ," 3,13", ,"-1,45", ,"80,24", ," 3,13", ,"-12,44", ,"80,14", ," 3,15", ,"-1,74", ,"79,33", ," 3,12", ,"15,02", ," 0,00", ,"80,04", ," 3,05", ," 0,00", ," 0,00", ,"80,41", ," 3,15", ,"-1,16", ,"80,31", ," 3,10", ,"-12,44", ,"80,21", ," 3,13", ,"-2,02", ,"79,36", ," 3,09", ,"15,02", ,"-3,18", ,"78,89", ," 3,05", ," 0,00", 
"2022-02-11 03:19:30,5"," 0,00", ,"80,21", ," 3,13", ,"-1,45", ,"80,21", ," 3,13", ,"-12,44", ,"80,11", ," 3,15", ,"-1,74", ,"79,30", ," 3,12", ,"15,02", ,"-56,11",a,"61,51",a," 2,81", ," 0,00", ,"-0,29", ,"80,41", ," 3,15", ,"-1,16", ,"80,31", ," 3,10", ,"-12,44", ,"80,21", ," 3,13", ,"-2,02", ,"79,36", ," 3,09", ,"15,00", ,"-60,16",a,"54,46",a," 1,82",a," 0,00", 
"2022-02-11 03:24:30,9"," 0,00", ,"80,21", ," 3,13", ,"-1,45", ,"80,21", ," 3,13", ,"-12,44", ,"80,11", ," 3,15", ,"-1,74", ,"79,33", ," 3,12", ,"15,04", ,"-24,58",a,"70,69", ," 2,15", ," 0,00", ,"-0,29", ,"80,41", ," 3,15", ,"-0,87", ,"80,28", ," 3,10", ,"-12,44", ,"80,21", ," 3,13", ,"-2,02", ,"79,36", ," 3,09", ,"15,00", ," 0,29", ,"80,24", ," 3,05", ," 0,00", 
"2022-02-11 03:29:31,0"," 0,00", ,"80,21", ," 3,13", ,"-1,16", ,"80,21", ," 3,13", ,"-12,15", ,"80,11", ," 3,15", ,"-1,45", ,"79,30", ," 3,12", ,"15,04", ,"-55,24",a,"53,96",a," 1,53",a," 0,00", ,"-0,29", ,"80,41", ," 3,15", ,"-0,87", ,"80,28", ," 3,10", ,"-12,44", ,"80,21", ," 3,13", ,"-2,02", ,"79,40", ," 3,09", ,"15,00", ,"-31,53",a,"63,47",a," 1,72",a," 0,00", 
"2022-02-11 03:34:31,7"," 0,00", ,"80,21", ," 3,13", ,"-1,45", ,"80,21", ," 3,13", ,"-12,44", ,"80,11", ," 3,15", ,"-1,45", ,"79,33", ," 3,12", ,"15,02", ,"-1,45", ,"79,87", ," 2,91", ," 0,00", ," 0,00", ,"80,41", ," 3,15", ,"-1,16", ,"80,28", ," 3,10", ,"-12,44", ,"80,21", ," 3,13", ,"-2,02", ,"79,40", ," 3,09", ,"15,00", ," 0,00", ,"80,24", ," 3,05", ," 0,00", 
"2022-02-11 03:39:32,1"," 0,00", ,"80,17", ," 3,13", ,"-1,45", ,"80,21", ," 3,13", ,"-12,44", ,"80,11", ," 3,15", ,"-1,74", ,"79,30", ," 3,12", ,"15,04", ,"-61,03",a,"53,72",a," 1,53",a," 0,00", ," 0,00", ,"80,38", ," 3,15", ,"-1,16", ,"80,28", ," 3,10", ,"-12,44", ,"80,21", ," 3,13", ,"-2,02", ,"79,36", ," 3,09", ,"15,00", ,"-61,03",a,"54,16",a," 1,53",a," 0,00", 
"2022-02-11 03:44:32,7"," 0,00", ,"80,17", ," 3,13", ,"-1,45", ,"80,21", ," 3,13", ,"-12,44", ,"80,11", ," 3,15", ,"-1,74", ,"79,30", ," 3,12", ,"15,04", ,"-61,03",a,"53,69",a," 1,53",a," 0,00", ," 0,00", ,"80,38", ," 3,15", ,"-1,16", ,"80,28", ," 3,10", ,"-12,44", ,"80,21", ," 3,13", ,"-2,02", ,"79,40", ," 3,09", ,"15,00", ,"-61,61",a,"54,19",a," 1,53",a," 0,00", 
"2022-02-11 03:49:33,4"," 0,00", ,"80,21", ," 3,13", ,"-1,45", ,"80,21", ," 3,13", ,"-12,44", ,"80,14", ," 3,15", ,"-1,45", ,"79,30", ," 3,12", ,"15,00", ,"-53,51",a,"62,29",a," 1,57",a," 0,00", ," 0,00", ,"80,41", ," 3,15", ,"-1,16", ,"80,28", ," 3,10", ,"-12,44", ,"80,21", ," 3,13", ,"-2,02", ,"79,40", ," 3,09", ,"15,00", ," 0,00", ,"77,68", ," 2,58", ," 0,00", 
"2022-02-11 03:54:33,8"," 0,00", ,"80,21", ," 3,13", ,"-1,45", ,"80,21", ," 3,13", ,"-12,44", ,"80,11", ," 3,15", ,"-1,74", ,"79,33", ," 3,12", ,"15,02", ,"-41,07",a,"58,65",a," 2,62", ," 0,00", ,"-0,29", ,"80,38", ," 3,15", ,"-1,16", ,"80,31", ," 3,10", ,"-12,44", ,"80,21", ," 3,13", ,"-2,02", ,"79,40", ," 3,09", ,"15,02", ,"-59,87",a,"54,36",a," 1,62",a," 0,00", 
"2022-02-11 03:59:34,4"," 0,00", ,"80,21", ," 3,13", ,"-1,45", ,"80,21", ," 3,13", ,"-12,44", ,"80,14", ," 3,15", ,"-1,45", ,"79,30", ," 3,12", ,"15,02", ,"-61,03",a,"53,69",a," 1,53",a," 0,00", ,"-0,29", ,"80,38", ," 3,15", ,"-0,87", ,"80,28", ," 3,10", ,"-12,73", ,"80,21", ," 3,13", ,"-2,02", ,"79,40", ," 3,09", ,"15,00", ,"-60,74",a,"54,16",a," 1,53",a," 0,00", 
"2022-02-11 04:04:35,1"," 0,00", ,"80,21", ," 3,13", ,"-1,45", ,"80,21", ," 3,13", ,"-12,44", ,"80,14", ," 3,15", ,"-1,45", ,"79,33", ," 3,12", ,"15,04", ,"-61,03",a,"53,69",a," 1,53",a," 0,00", ,"-0,29", ,"80,41", ," 3,15", ,"-0,87", ,"80,31", ," 3,10", ,"-12,44", ,"80,21", ," 3,13", ,"-2,02", ,"79,40", ," 3,09", ,"15,00", ,"-37,31",a,"57,90",a," 1,53",a," 0,00", 
"2022-02-11 04:09:35,4"," 0,00", ,"80,21", ," 3,13", ,"-1,45", ,"80,21", ," 3,13", ,"-12,44", ,"80,14", ," 3,16", ,"-1,74", ,"79,30", ," 3,12", ,"15,00", ,"-1,16", ,"78,69", ," 3,05", ," 0,00", ," 0,00", ,"80,38", ," 3,15", ,"-1,45", ,"80,28", ," 3,10", ,"-12,44", ,"80,21", ," 3,13", ,"-2,02", ,"79,36", ," 3,09", ,"15,00", ,"-28,34",a,"63,61",a," 2,96", ," 0,00", 
"2022-02-11 04:14:36,1"," 0,00", ,"80,21", ," 3,13", ,"-1,45", ,"80,21", ," 3,13", ,"-12,44", ,"80,14", ," 3,16", ,"-1,74", ,"79,30", ," 3,12", ,"15,04", ,"-64,50",a,"54,02",a," 1,76",a," 0,00", ,"-0,29", ,"80,38", ," 3,15", ,"-1,16", ,"80,28", ," 3,10", ,"-12,73", ,"80,21", ," 3,13", ,"-2,02", ,"79,36", ," 3,09", ,"15,00", ,"-61,03",a,"54,16",a," 1,53",a," 0,00", 
"2022-02-11 04:19:36,8"," 0,00", ,"80,17", ," 3,13", ,"-1,45", ,"80,21", ," 3,13", ,"-12,73", ,"80,14", ," 3,16", ,"-1,45", ,"79,33", ," 3,12", ,"15,04", ,"-61,32",a,"53,72",a," 1,53",a," 0,00", ,"-0,29", ,"80,38", ," 3,15", ,"-1,16", ,"80,31", ," 3,10", ,"-12,73", ,"80,21", ," 3,13", ,"-2,02", ,"79,40", ," 3,09", ,"15,00", ,"-60,74",a,"54,16",a," 1,53",a," 0,00", 
"2022-02-11 04:24:37,2"," 0,00", ,"80,21", ," 3,13", ,"-1,45", ,"80,21", ," 3,13", ,"-12,44", ,"80,14", ," 3,16", ,"-1,74", ,"79,30", ," 3,12", ,"15,04", ," 0,00", ,"80,04", ," 3,05", ," 0,00", ,"-0,29", ,"80,41", ," 3,15", ,"-1,16", ,"80,31", ," 3,10", ,"-12,44", ,"80,21", ," 3,13", ,"-2,02", ,"79,36", ," 3,09", ,"15,02", ," 0,00", ,"80,24", ," 3,05", ," 0,00", 
"2022-02-11 04:29:37,8"," 0,00", ,"80,21", ," 3,13", ,"-1,45", ,"80,21", ," 3,13", ,"-12,15", ,"80,14", ," 3,15", ,"-1,45", ,"79,30", ," 3,12", ,"15,04", ,"-43,10",a,"66,71", ," 3,05", ," 0,00", ," 0,00", ,"80,41", ," 3,15", ,"-1,16", ,"80,28", ," 3,10", ,"-12,15", ,"80,21", ," 3,13", ,"-2,02", ,"79,40", ," 3,09", ,"15,00", ,"-56,98",a,"55,10",a," 2,10", ," 0,00", 
"2022-02-11 04:34:37,7"," 0,00", ,"80,21", ," 3,13", ,"-1,45", ,"80,21", ," 3,13", ,"-12,44", ,"80,11", ," 3,15", ,"-1,74", ,"79,30", ," 3,12", ,"15,02", ,"-61,03",a,"53,69",a," 1,53",a," 0,00", ," 0,00", ,"80,38", ," 3,15", ,"-1,16", ,"80,28", ," 3,10", ,"-12,44", ,"80,21", ," 3,13", ,"-2,02", ,"79,40", ," 3,09", ,"15,00", ,"-61,03",a,"54,16",a," 1,53",a," 0,00", 
"2022-02-11 04:39:38,3"," 0,00", ,"80,21", ," 3,13", ,"-1,45", ,"80,21", ," 3,13", ,"-12,44", ,"80,14", ," 3,15", ,"-1,74", ,"79,30", ," 3,12", ,"15,02", ,"-59,00",a,"53,75",a," 1,53",a," 0,00", ,"-0,29", ,"80,41", ," 3,15", ,"-1,16", ,"80,31", ," 3,10", ,"-12,73", ,"80,21", ," 3,13", ,"-2,02", ,"79,40", ," 3,09", ,"15,00", ,"-45,70",a,"60,00",a," 1,53",a," 0,00", 
"2022-02-11 04:44:38,9"," 0,00", ,"80,21", ," 3,13", ,"-1,45", ,"80,21", ," 3,13", ,"-12,44", ,"80,14", ," 3,15", ,"-1,74", ,"79,30", ," 3,12", ,"15,02", ,"-5,21", ,"78,25", ," 2,62", ," 0,00", ,"-0,29", ,"80,41", ," 3,15", ,"-1,16", ,"80,28", ," 3,10", ,"-12,44", ,"80,21", ," 3,13", ,"-2,02", ,"79,36", ," 3,09", ,"15,00", ," 0,00", ,"80,24", ," 3,05", ," 0,00", 
"2022-02-11 04:49:39,0"," 0,00", ,"80,21", ," 3,13", ,"-1,45", ,"80,21", ," 3,13", ,"-12,44", ,"80,11", ," 3,15", ,"-1,74", ,"79,30", ," 3,12", ,"15,04", ,"-61,90",a,"57,67",a," 1,53",a," 0,00", ," 0,00", ,"80,41", ," 3,15", ,"-1,16", ,"80,28", ," 3,10", ,"-12,44", ,"80,21", ," 3,13", ,"-2,02", ,"79,40", ," 3,09", ,"15,00", ,"-15,04", ,"72,62", ," 2,20", ," 0,00", 
"2022-02-11 04:54:39,4"," 0,00", ,"80,21", ," 3,13", ,"-1,45", ,"80,21", ," 3,13", ,"-12,73", ,"80,11", ," 3,16", ,"-1,74", ,"79,30", ," 3,12", ,"15,02", ,"-48,01",a,"65,53", ," 3,00", ," 0,00", ," 0,00", ,"80,41", ," 3,15", ,"-1,45", ,"80,24", ," 3,10", ,"-12,73", ,"80,21", ," 3,13", ,"-2,02", ,"79,36", ," 3,09", ,"15,02", ,"-66,81",a,"54,80",a," 2,01", ," 0,00", 
"2022-02-11 04:59:39,8"," 0,00", ,"80,21", ," 3,13", ,"-1,45", ,"80,21", ," 3,13", ,"-12,73", ,"80,14", ," 3,16", ,"-1,74", ,"79,30", ," 3,12", ,"15,04", ,"-29,79",a,"68,84", ," 1,96",a," 0,00", ," 0,00", ,"80,41", ," 3,15", ,"-1,16", ,"80,28", ," 3,10", ,"-12,73", ,"80,21", ," 3,13", ,"-2,02", ,"79,36", ," 3,09", ,"15,00", ,"-0,58", ,"79,57", ," 2,96", ," 0,00", 
"2022-02-11 05:04:40,2"," 0,00", ,"80,21", ," 3,13", ,"-1,45", ,"80,21", ," 3,13", ,"-12,44", ,"80,14", ," 3,16", ,"-1,74", ,"79,30", ," 3,12", ,"15,02", ,"-48,30",a,"55,81",a," 2,24", ," 0,00", ," 0,00", ,"80,38", ," 3,15", ,"-1,16", ,"80,28", ," 3,10", ,"-12,73", ,"80,24", ," 3,13", ,"-2,02", ,"79,40", ," 3,09", ,"15,00", ,"-61,03",a,"54,16",a," 1,53",a," 0,00", 
"2022-02-11 05:09:40,8"," 0,00", ,"80,17", ," 3,13", ,"-1,45", ,"80,21", ," 3,13", ,"-12,44", ,"80,14", ," 3,15", ,"-1,45", ,"79,30", ," 3,12", ,"15,04", ,"-61,03",a,"53,72",a," 1,53",a," 0,00", ,"-0,29", ,"80,38", ," 3,15", ,"-1,16", ,"80,28", ," 3,10", ,"-12,44", ,"80,21", ," 3,13", ,"-2,02", ,"79,40", ," 3,09", ,"15,00", ,"-60,74",a,"54,16",a," 1,53",a," 0,00", 
"2022-02-11 05:14:41,2"," 0,00", ,"80,21", ," 3,13", ,"-1,45", ,"80,24", ," 3,13", ,"-12,44", ,"80,11", ," 3,16", ,"-1,74", ,"79,30", ," 3,12", ,"15,00", ," 0,00", ,"80,04", ," 3,05", ," 0,00", ," 0,00", ,"80,41", ," 3,15", ,"-1,16", ,"80,28", ," 3,10", ,"-12,73", ,"80,21", ," 3,13", ,"-2,02", ,"79,40", ," 3,09", ,"15,00", ," 0,00", ,"80,24", ," 3,05", ," 0,00", 
"2022-02-11 05:19:41,9"," 0,00", ,"80,21", ," 3,13", ,"-1,16", ,"80,21", ," 3,13", ,"-12,73", ,"80,11", ," 3,16", ,"-1,74", ,"79,30", ," 3,12", ,"15,02", ,"-12,15", ,"75,72", ," 3,05", ," 0,00", ,"-0,29", ,"80,41", ," 3,15", ,"-1,16", ,"80,28", ," 3,10", ,"-12,73", ,"80,21", ," 3,13", ,"-2,02", ,"79,36", ," 3,09", ,"15,00", ,"-43,67",a,"59,39",a," 2,58", ," 0,00", 
"2022-02-11 05:24:42,5"," 0,00", ,"80,21", ," 3,13", ,"-1,45", ,"80,21", ," 3,13", ,"-12,73", ,"80,11", ," 3,16", ,"-1,74", ,"79,30", ," 3,12", ,"15,02", ,"-61,03",a,"53,72",a," 1,53",a," 0,00", ," 0,00", ,"80,38", ," 3,15", ,"-1,16", ,"80,28", ," 3,10", ,"-12,73", ,"80,17", ," 3,13", ,"-2,02", ,"79,40", ," 3,09", ,"15,00", ,"-61,03",a,"54,16",a," 1,53",a," 0,00", 
"2022-02-11 05:29:43,2"," 0,00", ,"80,21", ," 3,13", ,"-1,45", ,"80,21", ," 3,13", ,"-12,44", ,"80,14", ," 3,16", ,"-1,74", ,"79,30", ," 3,12", ,"15,00", ,"-61,03",a,"53,72",a," 1,53",a," 0,00", ," 0,00", ,"80,38", ," 3,15", ,"-1,16", ,"80,28", ," 3,10", ,"-12,44", ,"80,21", ," 3,13", ,"-2,02", ,"79,40", ," 3,09", ,"15,00", ,"-61,03",a,"54,16",a," 1,53",a," 0,00", 
"2022-02-11 05:34:43,3"," 0,00", ,"80,17", ," 3,13", ,"-1,45", ,"80,21", ," 3,13", ,"-12,44", ,"80,14", ," 3,16", ,"-1,74", ,"79,30", ," 3,12", ,"15,02", ,"-61,32",a,"53,72",a," 1,53",a," 0,00", ,"-0,29", ,"80,38", ," 3,15", ,"-1,16", ,"80,28", ," 3,10", ,"-12,44", ,"80,21", ," 3,13", ,"-2,02", ,"79,40", ," 3,09", ,"15,00", ,"-60,74",a,"54,16",a," 1,53",a," 0,00", 
"2022-02-11 05:39:43,9"," 0,00", ,"80,17", ," 3,13", ,"-1,16", ,"80,21", ," 3,13", ,"-12,73", ,"80,21", ," 3,16", ,"-1,74", ,"79,33", ," 3,12", ,"15,02", ,"-61,03",a,"53,72",a," 1,53",a," 0,00", ,"-0,29", ,"80,41", ," 3,15", ,"-1,16", ,"80,31", ," 3,10", ,"-12,73", ,"80,31", ," 3,13", ,"-2,02", ,"79,40", ," 3,09", ,"15,00", ,"-45,41",a,"56,28",a," 1,53",a," 0,00", 
"2022-02-11 05:44:44,0","-0,29", ,"80,17", ," 3,13", ,"-1,45", ,"80,24", ," 3,13", ,"-12,44", ,"80,11", ," 3,16", ,"-1,45", ,"79,30", ," 3,11", ,"15,02", ,"-61,03",a,"53,72",a," 1,53",a," 0,00", ,"-0,29", ,"80,38", ," 3,15", ,"-1,16", ,"80,28", ," 3,10", ,"-12,73", ,"80,21", ," 3,13", ,"-1,74", ,"79,36", ," 3,09", ,"15,00", ,"-61,03",a,"54,16",a," 1,53",a," 0,00", 
"2022-02-11 05:49:44,1"," 0,00", ,"80,17", ," 3,13", ,"-1,45", ,"80,21", ," 3,13", ,"-12,44", ,"80,11", ," 3,16", ,"-1,74", ,"79,30", ," 3,12", ,"15,02", ,"-61,32",a,"53,72",a," 1,53",a," 0,00", ,"-0,29", ,"80,38", ," 3,15", ,"-1,16", ,"80,31", ," 3,10", ,"-12,44", ,"80,21", ," 3,13", ,"-2,02", ,"79,40", ," 3,09", ,"15,00", ,"-61,03",a,"54,16",a," 1,53",a," 0,00", 
